,actual,forecast,error,lower_ci,upper_ci
2018-01-15 01:00:00+00:00,46590.0,40763.91181340901,5826.0881865909905,,
2018-01-15 02:00:00+00:00,46870.0,40667.08992545954,6202.910074540458,,
2018-01-15 03:00:00+00:00,48485.0,41350.21939628812,7134.780603711879,,
2018-01-15 04:00:00+00:00,53400.0,42672.37498863507,10727.62501136493,,
2018-01-15 05:00:00+00:00,62887.0,45330.01863973754,17556.981360262464,,
2018-01-15 06:00:00+00:00,69906.0,49225.25402011408,20680.74597988592,,
2018-01-15 07:00:00+00:00,72367.0,52506.82764886317,19860.172351136833,,
2018-01-15 08:00:00+00:00,72558.0,54935.07635295581,17622.92364704419,,
2018-01-15 09:00:00+00:00,73080.0,56735.945257289895,16344.054742710105,,
2018-01-15 10:00:00+00:00,73902.0,58169.81248275522,15732.187517244784,,
2018-01-15 11:00:00+00:00,73999.0,57997.46482376977,16001.53517623023,,
2018-01-15 12:00:00+00:00,73351.0,56720.4627405098,16630.5372594902,,
2018-01-15 13:00:00+00:00,72682.0,55682.65671494721,16999.34328505279,,
2018-01-15 14:00:00+00:00,72681.0,55541.90634597546,17139.09365402454,,
2018-01-15 15:00:00+00:00,72571.0,57177.23466385983,15393.765336140168,,
2018-01-15 16:00:00+00:00,75728.0,59698.499661432215,16029.500338567785,,
2018-01-15 17:00:00+00:00,75028.0,59415.9892773714,15612.010722628598,,
2018-01-15 18:00:00+00:00,72921.0,57615.97194585322,15305.02805414678,,
2018-01-15 19:00:00+00:00,68418.0,54188.619126797574,14229.380873202426,,
2018-01-15 20:00:00+00:00,64969.0,51734.948528100846,13234.051471899154,,
2018-01-15 21:00:00+00:00,62593.0,50433.260846075755,12159.739153924245,,
2018-01-15 22:00:00+00:00,58189.0,47042.027238504306,11146.972761495694,,
2018-01-15 23:00:00+00:00,54811.0,43907.78125795585,10903.218742044148,,
2018-01-16 00:00:00+00:00,52191.0,41840.754555591986,10350.245444408014,,
2018-01-16 01:00:00+00:00,51562.0,40716.631123462925,10845.368876537075,,
2018-01-16 02:00:00+00:00,51757.0,40619.80923322674,11137.19076677326,,
2018-01-16 03:00:00+00:00,52611.0,41302.938709446964,11308.061290553036,,
2018-01-16 04:00:00+00:00,55322.0,42625.094311699824,12696.905688300176,,
2018-01-16 05:00:00+00:00,63593.0,45282.737986165805,18310.262013834195,,
2018-01-16 06:00:00+00:00,70951.0,49177.9733869801,21773.0266130199,,
2018-01-16 07:00:00+00:00,73288.0,52459.54702149892,20828.45297850108,,
2018-01-16 08:00:00+00:00,73444.0,54887.79571648688,18556.20428351312,,
2018-01-16 09:00:00+00:00,74641.0,56688.66460926143,17952.335390738568,,
2018-01-16 10:00:00+00:00,75297.0,58122.53182398585,17174.468176014147,,
2018-01-16 11:00:00+00:00,75067.0,57950.18416107041,17116.815838929593,,
2018-01-16 12:00:00+00:00,74657.0,56673.1820783781,17983.8179216219,,
2018-01-16 13:00:00+00:00,73172.0,55635.37605187276,17536.623948127242,,
2018-01-16 14:00:00+00:00,72609.0,55494.62567837438,17114.37432162562,,
2018-01-16 15:00:00+00:00,72150.0,57129.95398892648,15020.046011073522,,
2018-01-16 16:00:00+00:00,74807.0,59651.21897971683,15155.781020283168,,
2018-01-16 17:00:00+00:00,74916.0,59368.708596307246,15547.291403692754,,
2018-01-16 18:00:00+00:00,73527.0,57568.691271922944,15958.308728077056,,
2018-01-16 19:00:00+00:00,69049.0,54141.338455084864,14907.661544915136,,
2018-01-16 20:00:00+00:00,64940.0,51687.66785639975,13252.332143600252,,
2018-01-16 21:00:00+00:00,61762.0,50385.98016339656,11376.019836603438,,
2018-01-16 22:00:00+00:00,56799.0,46994.74654101296,9804.253458987041,,
2018-01-16 23:00:00+00:00,53942.0,43860.50054475174,10081.49945524826,,
2018-01-17 00:00:00+00:00,51758.0,41793.47383307224,9964.52616692776,,
2018-01-17 01:00:00+00:00,50932.0,40669.3503983611,10262.6496016389,,
2018-01-17 02:00:00+00:00,51237.0,40572.5285074454,10664.4714925546,,
2018-01-17 03:00:00+00:00,52809.0,41255.65798526778,11553.342014732218,,
2018-01-17 04:00:00+00:00,56155.0,42577.81359046426,13577.186409535738,,
2018-01-17 05:00:00+00:00,63845.0,45235.457271872874,18609.542728127126,,
2018-01-17 06:00:00+00:00,70633.0,49130.69267876039,21502.307321239612,,
2018-01-17 07:00:00+00:00,73602.0,52412.266314993714,21189.733685006286,,
2018-01-17 08:00:00+00:00,74058.0,54840.515007276175,19217.484992723825,,
2018-01-17 09:00:00+00:00,75034.0,56641.38389661574,18392.616103384258,,
2018-01-17 10:00:00+00:00,75963.0,58075.251108148426,17887.748891851574,,
2018-01-17 11:00:00+00:00,75549.0,57902.90344406515,17646.096555934848,,
2018-01-17 12:00:00+00:00,74728.0,56625.90136154153,18102.09863845847,,
2018-01-17 13:00:00+00:00,74237.0,55588.095334756035,18648.904665243965,,
2018-01-17 14:00:00+00:00,73836.0,55447.344959912545,18388.655040087455,,
2018-01-17 15:00:00+00:00,73108.0,57082.6732682858,16025.326731714202,,
2018-01-17 16:00:00+00:00,75842.0,59603.93825706082,16238.061742939179,,
2018-01-17 17:00:00+00:00,75760.0,59321.42787384476,16438.57212615524,,
2018-01-17 18:00:00+00:00,74205.0,57521.41055158034,16683.58944841966,,
2018-01-17 19:00:00+00:00,69295.0,54094.05773540122,15200.94226459878,,
2018-01-17 20:00:00+00:00,65098.0,51640.38713671957,13457.612863280432,,
2018-01-17 21:00:00+00:00,62624.0,50338.69944045417,12285.30055954583,,
2018-01-17 22:00:00+00:00,58092.0,46947.465813669034,11144.534186330966,,
2018-01-17 23:00:00+00:00,55134.0,43813.21981273866,11320.780187261342,,
2018-01-18 00:00:00+00:00,52618.0,41746.19309829094,10871.80690170906,,
2018-01-18 01:00:00+00:00,51826.0,40622.06966281252,11203.930337187478,,
2018-01-18 02:00:00+00:00,51522.0,40525.2477716949,10996.7522283051,,
2018-01-18 03:00:00+00:00,52681.0,41208.37724999338,11472.622750006623,,
2018-01-18 04:00:00+00:00,56134.0,42530.53285606457,13603.467143935428,,
2018-01-18 05:00:00+00:00,63870.0,45188.17653953622,18681.823460463776,,
2018-01-18 06:00:00+00:00,71156.0,49083.411948228444,22072.588051771556,,
2018-01-18 07:00:00+00:00,74112.0,52364.985584971255,21747.014415028745,,
2018-01-18 08:00:00+00:00,74758.0,54793.234276449744,19964.765723550256,,
2018-01-18 09:00:00+00:00,75599.0,56594.10316476858,19004.89683523142,,
2018-01-18 10:00:00+00:00,75964.0,58027.970375352816,17936.029624647184,,
2018-01-18 11:00:00+00:00,75941.0,57855.622710922515,18085.377289077485,,
2018-01-18 12:00:00+00:00,74306.0,56578.62062844901,17727.37937155099,,
2018-01-18 13:00:00+00:00,73440.0,55540.814601580285,17899.185398419715,,
2018-01-18 14:00:00+00:00,72263.0,55400.06422633708,16862.935773662917,,
2018-01-18 15:00:00+00:00,71705.0,57035.39253406288,14669.607465937122,,
2018-01-18 16:00:00+00:00,74868.0,59556.65752223903,15311.342477760969,,
2018-01-18 17:00:00+00:00,74805.0,59274.14713908048,15530.85286091952,,
2018-01-18 18:00:00+00:00,72398.0,57474.12981744601,14923.87018255399,,
2018-01-18 19:00:00+00:00,68385.0,54046.7770014627,14338.222998537298,,
2018-01-18 20:00:00+00:00,64573.0,51593.106402782076,12979.893597217924,,
2018-01-18 21:00:00+00:00,61934.0,50291.41870554729,11642.581294452713,,
2018-01-18 22:00:00+00:00,57397.0,46900.185077454196,10496.814922545804,,
2018-01-18 23:00:00+00:00,53896.0,43765.93907513636,10130.06092486364,,
2018-01-19 00:00:00+00:00,51343.0,41698.91235986605,9644.087640133948,,
2018-01-19 01:00:00+00:00,50945.0,40574.78892415963,10370.211075840372,,
2018-01-19 02:00:00+00:00,50671.0,40477.967032982,10193.032967018,,
2018-01-19 03:00:00+00:00,51888.0,41161.09651142195,10726.90348857805,,
2018-01-19 04:00:00+00:00,55204.0,42483.25211775307,12720.747882246927,,
2018-01-19 05:00:00+00:00,62497.0,45140.89580183778,17356.10419816222,,
2018-01-19 06:00:00+00:00,68453.0,49036.13121106628,19416.868788933723,,
2018-01-19 07:00:00+00:00,70324.0,52317.70484796048,18006.29515203952,,
2018-01-19 08:00:00+00:00,70340.0,54745.95353920006,15594.046460799938,,
2018-01-19 09:00:00+00:00,70928.0,56546.82242721558,14381.177572784421,,
2018-01-19 10:00:00+00:00,71383.0,57980.689637517986,13402.310362482014,,
2018-01-19 11:00:00+00:00,71137.0,57808.341972984555,13328.658027015445,,
2018-01-19 12:00:00+00:00,70032.0,56531.33989052595,13500.660109474047,,
2018-01-19 13:00:00+00:00,67936.0,55493.53386363248,12442.466136367519,,
2018-01-19 14:00:00+00:00,67232.0,55352.7834882705,11879.2165117295,,
2018-01-19 15:00:00+00:00,66978.0,56988.111795803896,9989.888204196104,,
2018-01-19 16:00:00+00:00,69783.0,59509.3767838021,10273.623216197899,,
2018-01-19 17:00:00+00:00,69813.0,59226.866400660634,10586.133599339366,,
2018-01-19 18:00:00+00:00,68078.0,57426.84907921334,10651.150920786662,,
2018-01-19 19:00:00+00:00,64573.0,53999.496263288216,10573.503736711784,,
2018-01-19 20:00:00+00:00,61404.0,51545.825664607895,9858.174335392105,,
2018-01-19 21:00:00+00:00,58865.0,50244.137967085044,8620.862032914956,,
2018-01-19 22:00:00+00:00,55730.0,46852.90433860329,8877.095661396706,,
2018-01-19 23:00:00+00:00,52294.0,43718.65833587315,8575.341664126849,,
2018-01-20 00:00:00+00:00,49648.0,41651.631620358414,7996.368379641586,,
2018-01-20 01:00:00+00:00,47990.0,40527.508184584236,7462.491815415764,,
2018-01-20 02:00:00+00:00,47823.0,40430.686293388775,7392.313706611225,,
2018-01-20 03:00:00+00:00,48060.0,41113.815771870766,6946.184228129234,,
2018-01-20 04:00:00+00:00,47614.0,42435.97137827913,5178.02862172087,,
2018-01-20 05:00:00+00:00,48417.0,45093.615062546014,3323.384937453986,,
2018-01-20 06:00:00+00:00,51789.0,48988.85047193385,2800.1495280661475,,
2018-01-20 07:00:00+00:00,55833.0,52270.42410887305,3562.5758911269513,,
2018-01-20 08:00:00+00:00,59552.0,54698.67280004164,4853.327199958359,,
2018-01-20 09:00:00+00:00,61282.0,56499.54168796702,4782.458312032977,,
2018-01-20 10:00:00+00:00,61732.0,57933.40889818568,3798.5911018143233,,
2018-01-20 11:00:00+00:00,61067.0,57761.06123362161,3305.9387663783928,,
2018-01-20 12:00:00+00:00,59203.0,56484.059151167436,2718.9408488325644,,
2018-01-20 13:00:00+00:00,57695.0,55446.253124266615,2248.7468757333845,,
2018-01-20 14:00:00+00:00,56610.0,55305.50274886934,1304.4972511306623,,
2018-01-20 15:00:00+00:00,57270.0,56940.83105634557,329.16894365443295,,
2018-01-20 16:00:00+00:00,60472.0,59462.09604429089,1009.9039557091091,,
2018-01-20 17:00:00+00:00,60956.0,59179.5856611545,1776.4143388454977,,
2018-01-20 18:00:00+00:00,59192.0,57379.56833976284,1812.4316602371619,,
2018-01-20 19:00:00+00:00,56047.0,53952.215523855004,2094.784476144996,,
2018-01-20 20:00:00+00:00,53489.0,51498.54492517478,1990.4550748252223,,
2018-01-20 21:00:00+00:00,52715.0,50196.857227566325,2518.1427724336754,,
2018-01-20 22:00:00+00:00,50093.0,46805.62359896908,3287.376401030917,,
2018-01-20 23:00:00+00:00,46774.0,43671.377596116414,3102.6224038835862,,
2018-01-21 00:00:00+00:00,44572.0,41604.35088052904,2967.6491194709597,,
2018-01-21 01:00:00+00:00,43010.0,40480.22744473472,2529.7725552652773,,
2018-01-21 02:00:00+00:00,42712.0,40383.405553533965,2328.594446466035,,
2018-01-21 03:00:00+00:00,42677.0,41066.53503202845,1610.4649679715512,,
2018-01-21 04:00:00+00:00,42152.0,42388.69063845977,-236.6906384597678,,
2018-01-21 05:00:00+00:00,41607.0,45046.33432278077,-3439.334322780771,,
2018-01-21 06:00:00+00:00,43289.0,48941.56973221597,-5652.5697322159685,,
2018-01-21 07:00:00+00:00,46936.0,52223.14336916854,-5287.143369168538,,
2018-01-21 08:00:00+00:00,51023.0,54651.39206031604,-3628.392060316037,,
2018-01-21 09:00:00+00:00,53708.0,56452.260948214636,-2744.2609482146363,,
2018-01-21 10:00:00+00:00,56169.0,57886.128158408406,-1717.1281584084063,,
2018-01-21 11:00:00+00:00,56158.0,57713.78049383523,-1555.7804938352274,,
2018-01-21 12:00:00+00:00,54026.0,56436.778411382365,-2410.7784113823654,,
2018-01-21 13:00:00+00:00,52726.0,55398.97238447936,-2672.9723844793625,,
2018-01-21 14:00:00+00:00,52121.0,55258.22200907161,-3137.2220090716073,,
2018-01-21 15:00:00+00:00,53048.0,56893.55031653084,-3845.55031653084,,
2018-01-21 16:00:00+00:00,56763.0,59414.81530446044,-2651.8153044604405,,
2018-01-21 17:00:00+00:00,58269.0,59132.30492132556,-863.3049213255581,,
2018-01-21 18:00:00+00:00,57057.0,57332.287599950425,-275.2875999504249,,
2018-01-21 19:00:00+00:00,54859.0,53904.934784047735,954.0652159522651,,
2018-01-21 20:00:00+00:00,52929.0,51451.26418536753,1477.7358146324696,,
2018-01-21 21:00:00+00:00,53250.0,50149.57648773364,3100.4235122663595,,
2018-01-21 22:00:00+00:00,50745.0,46758.34285910207,3986.657140897929,,
2018-01-21 23:00:00+00:00,48117.0,43624.096856213015,4492.903143786985,,
2018-01-22 00:00:00+00:00,46606.0,41557.07014060404,5048.929859395961,,
2018-01-22 01:00:00+00:00,46247.0,40432.946704803755,5814.053295196245,,
2018-01-22 02:00:00+00:00,46850.0,40336.124813601426,6513.875186398574,,
2018-01-22 03:00:00+00:00,48715.0,41019.25429209962,7695.74570790038,,
2018-01-22 04:00:00+00:00,52471.0,42341.40989853775,10129.59010146225,,
2018-01-22 05:00:00+00:00,60764.0,44999.053582874854,15764.946417125146,,
2018-01-22 06:00:00+00:00,66817.0,48894.28899232413,17922.71100767587,,
2018-01-22 07:00:00+00:00,69460.0,52175.862629280666,17284.137370719334,,
2018-01-22 08:00:00+00:00,70486.0,54604.11132042189,15881.888679578107,,
2018-01-22 09:00:00+00:00,71763.0,56404.98020831254,15358.01979168746,,
2018-01-22 10:00:00+00:00,72348.0,57838.84741849891,14509.15258150109,,
2018-01-22 11:00:00+00:00,72365.0,57666.49975392303,14698.500246076968,,
2018-01-22 12:00:00+00:00,72006.0,56389.49767147056,15616.502328529437,,
2018-01-22 13:00:00+00:00,71137.0,55351.69164456691,15785.308355433088,,
2018-01-22 14:00:00+00:00,69984.0,55210.94126915603,14773.058730843972,,
2018-01-22 15:00:00+00:00,68852.0,56846.26957661022,12005.730423389781,,
2018-01-22 16:00:00+00:00,71151.0,59367.53456453515,11783.465435464852,,
2018-01-22 17:00:00+00:00,71200.0,59085.024181400724,12114.975818599276,,
2018-01-22 18:00:00+00:00,69745.0,57285.0068600305,12459.993139969498,,
2018-01-22 19:00:00+00:00,65644.0,53857.65404412934,11786.34595587066,,
2018-01-22 20:00:00+00:00,62079.0,51403.98344544914,10675.016554550857,,
2018-01-22 21:00:00+00:00,59581.0,50102.29574780769,9478.704252192307,,
2018-01-22 22:00:00+00:00,55452.0,46711.06211916593,8740.93788083407,,
2018-01-22 23:00:00+00:00,52059.0,43576.816116266054,8482.183883733946,,
2018-01-23 00:00:00+00:00,50135.0,41509.78940065067,8625.210599349331,,
2018-01-23 01:00:00+00:00,49192.0,40385.6659648486,8806.334035151398,,
2018-01-23 02:00:00+00:00,49126.0,40288.84407364581,8837.155926354193,,
2018-01-23 03:00:00+00:00,50400.0,40971.97355214511,9428.026447854892,,
2018-01-23 04:00:00+00:00,53875.0,42294.129158585274,11580.870841414726,,
2018-01-23 05:00:00+00:00,61690.0,44951.772842927145,16738.227157072855,,
2018-01-23 06:00:00+00:00,67694.0,48847.008252380605,18846.991747619395,,
2018-01-23 07:00:00+00:00,70180.0,52128.58188933832,18051.41811066168,,
2018-01-23 08:00:00+00:00,70979.0,54556.83058047769,16422.16941952231,,
2018-01-23 09:00:00+00:00,71727.0,56357.699468365965,15369.300531634035,,
2018-01-23 10:00:00+00:00,71917.0,57791.56667855014,14125.433321449862,,
2018-01-23 11:00:00+00:00,71999.0,57619.21901397345,14379.780986026548,,
2018-01-23 12:00:00+00:00,71709.0,56342.21693152111,15366.783068478893,,
2018-01-23 13:00:00+00:00,71237.0,55304.41090461725,15932.589095382747,,
2018-01-23 14:00:00+00:00,69927.0,55163.66052920546,14763.33947079454,,
2018-01-23 15:00:00+00:00,69933.0,56798.98883665814,13134.011163341856,,
2018-01-23 16:00:00+00:00,72577.0,59320.25382458169,13256.74617541831,,
2018-01-23 17:00:00+00:00,72654.0,59037.74344144739,13616.25655855261,,
2018-01-23 18:00:00+00:00,71395.0,57237.72612007863,14157.27387992137,,
2018-01-23 19:00:00+00:00,68457.0,53810.37330417791,14646.626695822088,,
2018-01-23 20:00:00+00:00,64748.0,51356.702705497715,13391.297294502285,,
2018-01-23 21:00:00+00:00,61207.0,50055.015007854025,11151.984992145975,,
2018-01-23 22:00:00+00:00,56746.0,46663.78137920923,10082.218620790773,,
2018-01-23 23:00:00+00:00,53466.0,43529.53537630613,9936.464623693872,,
2018-01-24 00:00:00+00:00,51235.0,41462.50866068884,9772.491339311156,,
2018-01-24 01:00:00+00:00,49968.0,40338.385224886246,9629.614775113754,,
2018-01-24 02:00:00+00:00,50080.0,40241.56333368331,9838.436666316687,,
2018-01-24 03:00:00+00:00,51113.0,40924.69281218293,10188.307187817067,,
2018-01-24 04:00:00+00:00,54501.0,42246.8484186237,12254.151581376304,,
2018-01-24 05:00:00+00:00,63204.0,44904.49210296699,18299.507897033007,,
2018-01-24 06:00:00+00:00,70648.0,48799.72751242169,21848.27248757831,,
2018-01-24 07:00:00+00:00,72766.0,52081.30114937975,20684.698850620247,,
2018-01-24 08:00:00+00:00,72839.0,54509.54984051858,18329.45015948142,,
2018-01-24 09:00:00+00:00,72659.0,56310.41872840614,16348.58127159386,,
2018-01-24 10:00:00+00:00,72471.0,57744.28593858966,14726.714061410341,,
2018-01-24 11:00:00+00:00,72316.0,57571.93827401274,14744.06172598726,,
2018-01-24 12:00:00+00:00,71832.0,56294.936191560424,15537.063808439576,,
2018-01-24 13:00:00+00:00,70512.0,55257.13016465651,15254.869835343488,,
2018-01-24 14:00:00+00:00,70001.0,55116.37978924443,14884.620210755573,,
2018-01-24 15:00:00+00:00,70106.0,56751.70809669668,13354.291903303318,,
2018-01-24 16:00:00+00:00,73517.0,59272.97308461981,14244.026915380193,,
2018-01-24 17:00:00+00:00,74464.0,58990.46270148554,15473.537298514457,,
2018-01-24 18:00:00+00:00,71960.0,57190.44538011722,14769.55461988278,,
2018-01-24 19:00:00+00:00,67793.0,53763.09256421665,14029.907435783352,,
2018-01-24 20:00:00+00:00,63973.0,51309.42196553645,12663.57803446355,,
2018-01-24 21:00:00+00:00,60861.0,50007.7342678921,10853.265732107902,,
2018-01-24 22:00:00+00:00,56224.0,46616.5006392464,9607.499360753602,,
2018-01-24 23:00:00+00:00,52476.0,43482.25463634236,8993.74536365764,,
2018-01-25 00:00:00+00:00,50377.0,41415.227920724494,8961.772079275506,,
2018-01-25 01:00:00+00:00,49093.0,40291.10448492174,8801.895515078257,,
2018-01-25 02:00:00+00:00,49303.0,40194.282593718766,9108.717406281234,,
2018-01-25 03:00:00+00:00,50811.0,40877.412072218496,9933.587927781504,,
2018-01-25 04:00:00+00:00,53949.0,42199.56767865944,11749.432321340559,,
2018-01-25 05:00:00+00:00,62100.0,44857.21136300317,17242.788636996833,,
2018-01-25 06:00:00+00:00,69324.0,48752.446772458236,20571.553227541764,,
2018-01-25 07:00:00+00:00,71470.0,52034.02040941641,19435.979590583593,,
2018-01-25 08:00:00+00:00,71174.0,54462.26910055505,16711.73089944495,,
2018-01-25 09:00:00+00:00,71680.0,56263.13798844242,15416.862011557583,,
2018-01-25 10:00:00+00:00,71901.0,57697.005198625746,14203.994801374254,,
2018-01-25 11:00:00+00:00,71431.0,57524.657534048754,13906.342465951246,,
2018-01-25 12:00:00+00:00,70759.0,56247.65545159644,14511.344548403562,,
2018-01-25 13:00:00+00:00,69276.0,55209.849424692526,14066.150575307474,,
2018-01-25 14:00:00+00:00,68489.0,55069.09904928037,13419.900950719632,,
2018-01-25 15:00:00+00:00,68294.0,56704.42735673247,11589.57264326753,,
2018-01-25 16:00:00+00:00,71105.0,59225.69234465548,11879.30765534452,,
2018-01-25 17:00:00+00:00,71435.0,58943.181961521244,12491.818038478756,,
2018-01-25 18:00:00+00:00,69894.0,57143.16464015304,12750.835359846962,,
2018-01-25 19:00:00+00:00,65788.0,53715.81182425251,12072.188175747491,,
2018-01-25 20:00:00+00:00,62344.0,51262.14122557231,11081.858774427688,,
2018-01-25 21:00:00+00:00,58994.0,49960.453527927755,9033.546472072245,,
2018-01-25 22:00:00+00:00,54525.0,46569.219899281794,7955.780100718206,,
2018-01-25 23:00:00+00:00,50725.0,43434.97389637746,7290.026103622542,,
2018-01-26 00:00:00+00:00,48808.0,41367.94718075944,7440.052819240562,,
2018-01-26 01:00:00+00:00,48096.0,40243.82374495664,7852.176255043363,,
2018-01-26 02:00:00+00:00,48463.0,40147.00185375364,8315.998146246362,,
2018-01-26 03:00:00+00:00,49868.0,40830.13133225339,9037.86866774661,,
2018-01-26 04:00:00+00:00,53315.0,42152.286938694386,11162.713061305614,,
2018-01-26 05:00:00+00:00,60808.0,44809.93062303823,15998.069376961772,,
2018-01-26 06:00:00+00:00,67318.0,48705.16603249341,18612.833967506587,,
2018-01-26 07:00:00+00:00,69663.0,51986.739669451614,17676.260330548386,,
2018-01-26 08:00:00+00:00,69527.0,54414.988360590214,15112.011639409786,,
2018-01-26 09:00:00+00:00,69589.0,56215.857248477514,13373.142751522486,,
2018-01-26 10:00:00+00:00,69895.0,57649.72445866078,12245.275541339222,,
2018-01-26 11:00:00+00:00,69671.0,57477.376794083764,12193.623205916236,,
2018-01-26 12:00:00+00:00,68321.0,56200.374711631455,12120.625288368545,,
2018-01-26 13:00:00+00:00,66614.0,55162.56868472753,11451.431315272472,,
2018-01-26 14:00:00+00:00,65858.0,55021.81830931534,10836.181690684658,,
2018-01-26 15:00:00+00:00,65844.0,56657.146616767415,9186.853383232585,,
2018-01-26 16:00:00+00:00,68359.0,59178.411604690395,9180.588395309605,,
2018-01-26 17:00:00+00:00,68505.0,58895.901221556145,9609.098778443855,,
